         714726006 function calls (713117625 primitive calls) in 3883.978 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3788    0.001    0.000    0.001    0.000 backend_bases.py:231(close_group)
       72    0.000    0.000    0.001    0.000 axis.py:1334(grid)
     1688    0.001    0.000    0.001    0.000 figure.py:405(_get_dpi)
       56    0.000    0.000    0.001    0.000 tempfile.py:47(_set_cloexec)
        1    0.000    0.000    0.001    0.001 _plotutils.py:1(<module>)
       12    0.000    0.000    0.001    0.000 decorator.py:94(__init__)
      355    0.001    0.000    0.001    0.000 sre_parse.py:257(_escape)
        1    0.000    0.000    0.001    0.001 patches.py:2608(ConnectionStyle)
        1    0.000    0.000    0.001    0.001 moments.py:4(<module>)
        1    0.000    0.000    0.001    0.001 urllib2.py:823(AbstractBasicAuthHandler)
     2204    0.001    0.000    0.001    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
      604    0.001    0.000    0.001    0.000 stat.py:40(S_ISDIR)
       28    0.000    0.000    0.001    0.000 mathtext.py:1485(kern)
       54    0.001    0.000    0.001    0.000 ticker.py:1301(scale_range)
        1    0.001    0.001    0.001    0.001 __init__.py:24(<module>)
      198    0.000    0.000    0.001    0.000 patches.py:335(set_linewidth)
     3236    0.001    0.000    0.001    0.000 transforms.py:1687(get_affine)
       76    0.000    0.000    0.001    0.000 numeric.py:2874(__exit__)
        1    0.000    0.000    0.001    0.001 cbook.py:1009(mkdirs)
     94/2    0.000    0.000    0.001    0.000 pyparsing.py:2939(streamline)
     1156    0.001    0.000    0.001    0.000 {method 'group' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.001    0.001 trivial.py:7(<module>)
        1    0.000    0.000    0.001    0.001 os.py:136(makedirs)
     1064    0.001    0.000    0.001    0.000 colors.py:363(<genexpr>)
       36    0.000    0.000    0.001    0.000 fromnumeric.py:2130(ptp)
       98    0.001    0.000    0.001    0.000 docstring.py:44(__call__)
       20    0.000    0.000    0.001    0.000 font_manager.py:998(set)
        1    0.000    0.000    0.001    0.001 warnings.py:24(_show_warning)
     2980    0.001    0.000    0.001    0.000 backend_bases.py:819(restore)
     6617    0.001    0.000    0.001    0.000 {ord}
   101/98    0.000    0.000    0.001    0.000 pyparsing.py:109(_ustr)
      486    0.001    0.000    0.001    0.000 relativedelta.py:527(_sign)
        1    0.001    0.001    0.001    0.001 _mathtext_data.py:3(<module>)
      322    0.001    0.000    0.001    0.000 calendar.py:110(weekday)
       36    0.001    0.000    0.001    0.000 _base.py:3590(get_children)
        1    0.000    0.000    0.001    0.001 warnings.py:36(formatwarning)
        2    0.000    0.000    0.001    0.000 util.py:1(<module>)
       40    0.000    0.000    0.001    0.000 core.py:105(get_object_signature)
       41    0.000    0.000    0.001    0.000 __init__.py:137(signature)
       72    0.000    0.000    0.001    0.000 artist.py:821(set_visible)
       12    0.001    0.000    0.001    0.000 {compile}
        1    0.000    0.000    0.001    0.001 markers.py:78(<module>)
        1    0.000    0.000    0.001    0.001 linecache.py:13(getline)
        6    0.000    0.000    0.001    0.000 _version.py:55(__init__)
        1    0.000    0.000    0.001    0.001 linecache.py:33(getlines)
      108    0.000    0.000    0.001    0.000 axis.py:2240(get_view_interval)
       84    0.000    0.000    0.001    0.000 mathtext.py:180(render_glyph)
        1    0.000    0.000    0.001    0.001 linecache.py:68(updatecache)
      228    0.001    0.000    0.001    0.000 pkg_resources.py:1852(fixup_namespace_packages)
     2252    0.001    0.000    0.001    0.000 markers.py:205(get_fillstyle)
        1    0.000    0.000    0.001    0.001 version.py:63(StrictVersion)
       22    0.000    0.000    0.001    0.000 locale.py:453(getdefaultlocale)
      258    0.001    0.000    0.001    0.000 {method 'index' of 'list' objects}
      164    0.000    0.000    0.001    0.000 sre_parse.py:178(__init__)
        1    0.000    0.000    0.001    0.001 dtypes.py:1(<module>)
       34    0.001    0.000    0.001    0.000 {method 'get_glyph_name' of 'matplotlib.ft2font.FT2Font' objects}
       72    0.001    0.000    0.001    0.000 {matplotlib._path.get_path_extents}
       73    0.000    0.000    0.001    0.000 mathtext.py:3072(__init__)
     4232    0.001    0.000    0.001    0.000 {callable}
      364    0.001    0.000    0.001    0.000 pyparsing.py:1592(parseImpl)
      396    0.000    0.000    0.001    0.000 locale.py:568(getpreferredencoding)
       36    0.000    0.000    0.001    0.000 transforms.py:2068(__init__)
       36    0.001    0.000    0.001    0.000 {method 'ptp' of 'numpy.ndarray' objects}
     1822    0.001    0.000    0.001    0.000 text.py:631(set_wrap)
       90    0.000    0.000    0.001    0.000 linalg.py:139(_commonType)
       52    0.000    0.000    0.001    0.000 pyparsing.py:2982(__init__)
       18    0.000    0.000    0.001    0.000 _base.py:44(_process_plot_format)
        9    0.000    0.000    0.001    0.000 base.py:169(_add_delegate_accessors)
      217    0.001    0.000    0.001    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
       24    0.000    0.000    0.001    0.000 font_manager.py:712(__eq__)
        3    0.000    0.000    0.001    0.000 expr.py:213(disallowed)
       54    0.000    0.000    0.001    0.000 rrule.py:1095(__init__)
       54    0.000    0.000    0.001    0.000 artist.py:870(set_label)
      415    0.000    0.000    0.001    0.000 __init__.py:179(bind_method)
        1    0.000    0.000    0.001    0.001 colors.py:48(<module>)
       12    0.000    0.000    0.001    0.000 generic.py:5270(_make_stat_function_ddof)
        1    0.000    0.000    0.001    0.001 markers.py:97(MarkerStyle)
       34    0.000    0.000    0.001    0.000 version.py:263(__init__)
      104    0.000    0.000    0.001    0.000 fromnumeric.py:1680(clip)
       51    0.000    0.000    0.001    0.000 nosetester.py:179(__init__)
       57    0.001    0.000    0.001    0.000 tempfile.py:123(rng)
      114    0.000    0.000    0.001    0.000 pyparsing.py:1540(__init__)
        6    0.001    0.000    0.001    0.000 patches.py:1721(_pprint_table)
     1328    0.001    0.000    0.001    0.000 markers.py:263(get_alt_path)
     1278    0.001    0.000    0.001    0.000 ticker.py:196(set_axis)
        1    0.000    0.000    0.001    0.001 artist.py:1018(ArtistInspector)
       18    0.000    0.000    0.001    0.000 figure.py:1361(sca)
     1786    0.001    0.000    0.001    0.000 font_manager.py:909(set_file)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
       34    0.000    0.000    0.001    0.000 version.py:268(parse)
      600    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
       23    0.000    0.000    0.001    0.000 core.py:6262(__init__)
      485    0.001    0.000    0.001    0.000 urllib.py:1199(<genexpr>)
       54    0.001    0.000    0.001    0.000 {method 'timetuple' of 'datetime.datetime' objects}
        2    0.000    0.000    0.001    0.000 _distn_infrastructure.py:3299(get_distribution_names)
        1    0.000    0.000    0.001    0.001 patches.py:1863(BoxStyle)
       18    0.000    0.000    0.001    0.000 pyplot.py:1512(xlabel)
     1237    0.001    0.000    0.001    0.000 {method 'extend' of 'list' objects}
      736    0.001    0.000    0.001    0.000 backend_agg.py:264(get_canvas_width_height)
      922    0.001    0.000    0.001    0.000 inspect.py:209(iscode)
      144    0.000    0.000    0.001    0.000 colors.py:676(__init__)
       18    0.000    0.000    0.001    0.000 numeric.py:1842(indices)
      700    0.001    0.000    0.001    0.000 lines.py:1405(is_dashed)
       18    0.000    0.000    0.001    0.000 transforms.py:897(update_from_path)
       23    0.000    0.000    0.001    0.000 core.py:6267(getdoc)
      148    0.000    0.000    0.001    0.000 pkg_resources.py:1911(yield_lines)
       18    0.000    0.000    0.001    0.000 figure.py:111(add)
      485    0.001    0.000    0.001    0.000 urlparse.py:315(<genexpr>)
       16    0.000    0.000    0.001    0.000 generic.py:5291(_make_cum_function)
     1182    0.001    0.000    0.001    0.000 six.py:184(find_module)
        1    0.000    0.000    0.001    0.001 scale.py:1(<module>)
      122    0.000    0.000    0.001    0.000 pyparsing.py:1058(resetCache)
       18    0.000    0.000    0.001    0.000 backend_bases.py:2591(__init__)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        3    0.000    0.000    0.001    0.000 <decorator-gen-8>:1(_held_figure)
       15    0.000    0.000    0.001    0.000 __init__.py:1539(getLogger)
        5    0.001    0.000    0.001    0.000 data.py:3(<module>)
      126    0.000    0.000    0.001    0.000 figure.py:400(_get_axes)
       17    0.001    0.000    0.001    0.000 common.py:78(create_pandas_abc_type)
      198    0.000    0.000    0.001    0.000 text.py:1002(set_ha)
       18    0.000    0.000    0.001    0.000 _base.py:187(set_lineprops)
        1    0.000    0.000    0.001    0.001 dtypes.py:142(DatetimeTZDtype)
      382    0.001    0.000    0.001    0.000 {method 'sort' of 'list' objects}
       36    0.000    0.000    0.001    0.000 _base.py:140(__init__)
       18    0.000    0.000    0.001    0.000 _axes.py:218(set_ylabel)
       39    0.000    0.000    0.001    0.000 pyparsing.py:1573(__init__)
       18    0.000    0.000    0.001    0.000 __init__.py:70(process_projection_requirements)
       74    0.000    0.000    0.001    0.000 colors.py:231(hex2color)
        7    0.000    0.000    0.001    0.000 pyparsing.py:848(setResultsName)
       15    0.000    0.000    0.001    0.000 __init__.py:998(getLogger)
        1    0.000    0.000    0.001    0.001 pyparsing.py:1874(__init__)
      100    0.000    0.000    0.001    0.000 abc.py:89(<genexpr>)
      108    0.000    0.000    0.001    0.000 axis.py:1938(get_data_interval)
        1    0.000    0.000    0.001    0.001 zipfile.py:464(ZipExtFile)
       36    0.000    0.000    0.001    0.000 transforms.py:380(_get_width)
        1    0.000    0.000    0.001    0.001 offsetbox.py:15(<module>)
       18    0.000    0.000    0.001    0.000 transforms.py:819(null)
      829    0.001    0.000    0.001    0.000 {divmod}
      178    0.001    0.000    0.001    0.000 decorators.py:134(__call__)
       35    0.000    0.000    0.001    0.000 {filter}
       36    0.001    0.000    0.001    0.000 {method 'setCheckable' of 'PySide.QtGui.QAction' objects}
      764    0.001    0.000    0.001    0.000 contextlib.py:12(__init__)
      949    0.001    0.000    0.001    0.000 {method 'copy' of 'dict' objects}
       18    0.000    0.000    0.001    0.000 index.py:564(_simple_new)
      916    0.001    0.000    0.001    0.000 backend_bases.py:986(set_dashes)
      403    0.000    0.000    0.001    0.000 artist.py:1148(aliased_name)
       18    0.001    0.000    0.001    0.000 {method 'addToolBar' of 'PySide.QtGui.QMainWindow' objects}
       18    0.000    0.000    0.001    0.000 artist.py:921(set)
        1    0.000    0.000    0.001    0.001 html.py:4(<module>)
      342    0.001    0.000    0.001    0.000 cbook.py:493(__init__)
     1328    0.001    0.000    0.001    0.000 markers.py:202(is_filled)
      125    0.001    0.000    0.001    0.000 {method 'clear' of 'dict' objects}
       12    0.000    0.000    0.001    0.000 pyparsing.py:1246(__sub__)
        1    0.001    0.001    0.001    0.001 ImageFilter.py:18(<module>)
        1    0.001    0.001    0.001    0.001 fitpack2.py:7(<module>)
     1328    0.001    0.000    0.001    0.000 markers.py:224(get_joinstyle)
       51    0.000    0.000    0.001    0.000 threading.py:120(acquire)
      153    0.001    0.000    0.001    0.000 numeric.py:2578(geterr)
        1    0.000    0.000    0.001    0.001 numerictypes.py:301(_add_aliases)
      144    0.000    0.000    0.001    0.000 transforms.py:1717(_get_is_separable)
      403    0.001    0.000    0.001    0.000 {method 'mro' of 'type' objects}
       72    0.000    0.000    0.001    0.000 transforms.py:1583(_set)
        1    0.000    0.000    0.001    0.001 _strptime.py:50(__init__)
        1    0.000    0.000    0.001    0.001 path.py:13(<module>)
        1    0.000    0.000    0.001    0.001 pkg_resources.py:2448(DistInfoDistribution)
      104    0.001    0.000    0.001    0.000 {posix.pipe}
      756    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.001    0.001 multi.py:2(<module>)
        1    0.000    0.000    0.001    0.001 window.py:1033(EWM)
       18    0.000    0.000    0.001    0.000 _axes.py:186(set_xlabel)
       36    0.000    0.000    0.001    0.000 backend_bases.py:1801(draw_event)
       36    0.000    0.000    0.001    0.000 common.py:2295(is_datetime64_ns_dtype)
       54    0.000    0.000    0.001    0.000 text.py:580(set_clip_box)
        3    0.000    0.000    0.001    0.000 decorator.py:239(decorator)
       36    0.000    0.000    0.001    0.000 transforms.py:1540(_init)
      104    0.001    0.000    0.001    0.000 {method 'clip' of 'numpy.ndarray' objects}
      126    0.000    0.000    0.001    0.000 patches.py:253(set_antialiased)
       91    0.000    0.000    0.001    0.000 _weakrefset.py:58(__iter__)
        1    0.000    0.000    0.001    0.001 plotting.py:2211(BoxPlot)
       36    0.000    0.000    0.001    0.000 converter.py:218(__init__)
       52    0.000    0.000    0.001    0.000 subprocess.py:709(__del__)
        1    0.000    0.000    0.000    0.000 base.py:69(Index)
       36    0.000    0.000    0.000    0.000 _base.py:153(set_prop_cycle)
      108    0.000    0.000    0.000    0.000 common.py:2222(_get_dtype_type)
        4    0.000    0.000    0.000    0.000 scipy.py:59(__init__)
      198    0.000    0.000    0.000    0.000 text.py:1006(set_horizontalalignment)
        8    0.000    0.000    0.000    0.000 generic.py:5327(_make_logical_function)
      157    0.000    0.000    0.000    0.000 {_sre.compile}
      400    0.000    0.000    0.000    0.000 {repr}
       36    0.000    0.000    0.000    0.000 ticker.py:497(get_offset)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
      149    0.000    0.000    0.000    0.000 inspect.py:472(getmodule)
      144    0.000    0.000    0.000    0.000 figure.py:78(as_list)
     1328    0.000    0.000    0.000    0.000 markers.py:269(get_snap_threshold)
       10    0.000    0.000    0.000    0.000 {method 'get_charmap' of 'matplotlib.ft2font.FT2Font' objects}
      135    0.000    0.000    0.000    0.000 iso8859_15.py:11(encode)
      624    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
     1328    0.000    0.000    0.000    0.000 markers.py:257(get_path)
      504    0.000    0.000    0.000    0.000 rcsetup.py:145(validate_float)
       18    0.000    0.000    0.000    0.000 dates.py:1555(default_units)
       52    0.000    0.000    0.000    0.000 tempfile.py:254(gettempdir)
      648    0.000    0.000    0.000    0.000 relativedelta.py:126(<genexpr>)
       54    0.000    0.000    0.000    0.000 _base.py:2710(get_xlim)
      736    0.000    0.000    0.000    0.000 {math.sin}
       54    0.000    0.000    0.000    0.000 _base.py:2968(get_ylim)
        2    0.000    0.000    0.000    0.000 _multivariate.py:1519(__init__)
        1    0.000    0.000    0.000    0.000 stata.py:670(StataMissingValue)
       36    0.000    0.000    0.000    0.000 common.py:2202(_get_dtype)
      198    0.000    0.000    0.000    0.000 weakref.py:293(__contains__)
      198    0.000    0.000    0.000    0.000 text.py:1171(set_rotation)
      502    0.000    0.000    0.000    0.000 decorators.py:174(__init__)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
       18    0.000    0.000    0.000    0.000 figure.py:1311(_set_artist_props)
        3    0.000    0.000    0.000    0.000 __init__.py:716(_get_data_path_cached)
        1    0.000    0.000    0.000    0.000 pytables.py:1(<module>)
     1328    0.000    0.000    0.000    0.000 markers.py:227(get_capstyle)
      314    0.000    0.000    0.000    0.000 sre_compile.py:474(isstring)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2250(__init__)
       36    0.000    0.000    0.000    0.000 transforms.py:348(_get_ymax)
        1    0.000    0.000    0.000    0.000 python.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:673(_get_data_path)
      288    0.000    0.000    0.000    0.000 ticker.py:426(set_useOffset)
       15    0.000    0.000    0.000    0.000 cycler.py:468(cycler)
       18    0.000    0.000    0.000    0.000 fromnumeric.py:1870(alltrue)
      108    0.000    0.000    0.000    0.000 patches.py:352(set_linestyle)
     1328    0.000    0.000    0.000    0.000 lines.py:549(get_markevery)
       51    0.000    0.000    0.000    0.000 threading.py:140(release)
      201    0.000    0.000    0.000    0.000 weakref.py:243(__init__)
        1    0.000    0.000    0.000    0.000 {posix.mkdir}
        1    0.000    0.000    0.000    0.000 merge.py:3(<module>)
       18    0.000    0.000    0.000    0.000 _base.py:233(_getdefaults)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
       34    0.000    0.000    0.000    0.000 mathtext.py:226(get_hinting_type)
      734    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
      152    0.000    0.000    0.000    0.000 colors.py:499(__init__)
       13    0.000    0.000    0.000    0.000 {_functools.reduce}
        1    0.000    0.000    0.000    0.000 path.py:1014(_define_deprecated_functions)
        1    0.000    0.000    0.000    0.000 defmatrix.py:1(<module>)
       52    0.000    0.000    0.000    0.000 subprocess.py:1252(_handle_exitstatus)
       72    0.000    0.000    0.000    0.000 _methods.py:43(_count_reduce_items)
        1    0.000    0.000    0.000    0.000 datetools.py:1(<module>)
       18    0.000    0.000    0.000    0.000 backend_qt5.py:339(sizeHint)
       30    0.000    0.000    0.000    0.000 ops.py:1226(_comp_method_PANEL)
      126    0.000    0.000    0.000    0.000 dates.py:738(__init__)
       36    0.000    0.000    0.000    0.000 figure.py:86(get)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
       90    0.000    0.000    0.000    0.000 linalg.py:106(_makearray)
       18    0.000    0.000    0.000    0.000 figure.py:1040(clf)
      198    0.000    0.000    0.000    0.000 weakref.py:261(__setitem__)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
      396    0.000    0.000    0.000    0.000 {_locale.nl_langinfo}
       19    0.000    0.000    0.000    0.000 rcmod.py:135(axes_style)
     1901    0.000    0.000    0.000    0.000 {chr}
       26    0.000    0.000    0.000    0.000 rcsetup.py:734(<genexpr>)
     1472    0.000    0.000    0.000    0.000 {math.radians}
        1    0.000    0.000    0.000    0.000 sql.py:5(<module>)
      229    0.000    0.000    0.000    0.000 pkg_resources.py:503(__iter__)
      916    0.000    0.000    0.000    0.000 backend_bases.py:948(set_antialiased)
     2234    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
        1    0.000    0.000    0.000    0.000 core.py:196(reload_library)
       36    0.000    0.000    0.000    0.000 dates.py:678(__init__)
      558    0.000    0.000    0.000    0.000 cbook.py:555(process)
       15    0.000    0.000    0.000    0.000 cycler.py:529(_cycler)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 resample.py:1(<module>)
       37    0.000    0.000    0.000    0.000 pyparsing.py:1859(__str__)
       36    0.000    0.000    0.000    0.000 dates.py:1148(__init__)
      563    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 tempfile.py:175(_get_default_tempdir)
        1    0.000    0.000    0.000    0.000 dates.py:455(DateFormatter)
      952    0.000    0.000    0.000    0.000 backend_bases.py:1069(set_url)
       40    0.000    0.000    0.000    0.000 _inspect.py:98(getargspec)
      150    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
       42    0.000    0.000    0.000    0.000 {method 'draw_glyph_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
       18    0.000    0.000    0.000    0.000 transforms.py:992(_set_intervaly)
        1    0.000    0.000    0.000    0.000 kernels.py:15(<module>)
        1    0.000    0.000    0.000    0.000 converter.py:1(<module>)
       18    0.000    0.000    0.000    0.000 {method 'setCentralWidget' of 'PySide.QtGui.QMainWindow' objects}
       52    0.000    0.000    0.000    0.000 fromnumeric.py:2698(around)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
       50    0.000    0.000    0.000    0.000 iso8859_15.py:22(decode)
        3    0.000    0.000    0.000    0.000 base.py:3227(_add_logical_methods)
       36    0.000    0.000    0.000    0.000 pyplot.py:910(gca)
        1    0.000    0.000    0.000    0.000 core.py:146(update_user_library)
        1    0.000    0.000    0.000    0.000 core.py:139(iter_user_libraries)
      126    0.000    0.000    0.000    0.000 dates.py:171(_get_rc_timezone)
        1    0.000    0.000    0.000    0.000 figure.py:242(Figure)
        3    0.000    0.000    0.000    0.000 _version.py:114(_compare)
       18    0.000    0.000    0.000    0.000 {matplotlib._path.update_path_extents}
        1    0.000    0.000    0.000    0.000 indexing.py:3(<module>)
      214    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
       26    0.000    0.000    0.000    0.000 decorators.py:64(_deprecate_kwarg)
      108    0.000    0.000    0.000    0.000 patches.py:429(set_joinstyle)
      369    0.000    0.000    0.000    0.000 ops.py:124(<genexpr>)
        9    0.000    0.000    0.000    0.000 cbook.py:189(deprecate)
       18    0.000    0.000    0.000    0.000 transforms.py:2591(__init__)
       27    0.000    0.000    0.000    0.000 locale.py:407(_parse_localename)
       47    0.000    0.000    0.000    0.000 pyparsing.py:2915(__init__)
      736    0.000    0.000    0.000    0.000 text.py:802(get_color)
       18    0.000    0.000    0.000    0.000 cbook.py:2540(safe_first_element)
        6    0.000    0.000    0.000    0.000 base.py:3244(_make_logical_function)
       55    0.000    0.000    0.000    0.000 docstring.py:88(__call__)
       31    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
      736    0.000    0.000    0.000    0.000 text.py:311(get_rotation_mode)
        1    0.000    0.000    0.000    0.000 frequencies.py:678(_period_alias_dictionary)
       36    0.000    0.000    0.000    0.000 cbook.py:798(_string_to_bool)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2324(setResultsName)
        1    0.000    0.000    0.000    0.000 legend_handler.py:26(<module>)
      132    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        4    0.000    0.000    0.000    0.000 mathtext.py:2441(math)
        1    0.000    0.000    0.000    0.000 window.py:499(_Rolling_and_Expanding)
       18    0.000    0.000    0.000    0.000 figure.py:104(bubble)
       15    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
       72    0.000    0.000    0.000    0.000 cbook.py:1757(get_siblings)
      104    0.000    0.000    0.000    0.000 netcdftime.py:36(__init__)
       50    0.000    0.000    0.000    0.000 pyparsing.py:885(setParseAction)
        1    0.000    0.000    0.000    0.000 _version.py:148(__gt__)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
       18    0.000    0.000    0.000    0.000 figure.py:808(_make_key)
        1    0.000    0.000    0.000    0.000 process.py:35(<module>)
       18    0.000    0.000    0.000    0.000 {method 'setWindowTitle' of 'PySide.QtGui.QWidget' objects}
      112    0.000    0.000    0.000    0.000 six.py:569(iterkeys)
      139    0.000    0.000    0.000    0.000 {method 'format' of 'unicode' objects}
       72    0.000    0.000    0.000    0.000 scale.py:592(scale_factory)
        1    0.000    0.000    0.000    0.000 range.py:1(<module>)
      110    0.000    0.000    0.000    0.000 pkgutil.py:366(get_importer)
       47    0.000    0.000    0.000    0.000 pyparsing.py:2932(__ilshift__)
       52    0.000    0.000    0.000    0.000 calendar.py:55(__getitem__)
      416    0.000    0.000    0.000    0.000 pkg_resources.py:1585(__init__)
       99    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      135    0.000    0.000    0.000    0.000 {_codecs.charmap_encode}
       72    0.000    0.000    0.000    0.000 patches.py:649(get_path)
      185    0.000    0.000    0.000    0.000 copy_reg.py:46(_reconstructor)
        1    0.000    0.000    0.000    0.000 __init__.py:848(RcParams)
        1    0.000    0.000    0.000    0.000 image.py:5(<module>)
        1    0.000    0.000    0.000    0.000 axisgrid.py:1(<module>)
       26    0.000    0.000    0.000    0.000 offsets.py:50(apply_wraps)
       36    0.000    0.000    0.000    0.000 ticker.py:560(_set_orderOfMagnitude)
       17    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
        1    0.000    0.000    0.000    0.000 numpy_compat.py:1(<module>)
      700    0.000    0.000    0.000    0.000 backend_bases.py:968(set_clip_rectangle)
        1    0.000    0.000    0.000    0.000 series.py:122(__init__)
      736    0.000    0.000    0.000    0.000 artist.py:713(get_alpha)
       54    0.000    0.000    0.000    0.000 base.py:185(_create_delegator_property)
       90    0.000    0.000    0.000    0.000 linalg.py:209(_assertNdSquareness)
       36    0.000    0.000    0.000    0.000 figure.py:792(set_frameon)
      266    0.000    0.000    0.000    0.000 pyplot.py:2184(pad)
       42    0.000    0.000    0.000    0.000 mathtext.py:1347(get_kerning)
       36    0.000    0.000    0.000    0.000 axis.py:699(limit_range_for_scale)
      210    0.000    0.000    0.000    0.000 _distn_infrastructure.py:711(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:265(_reset_cache)
      149    0.000    0.000    0.000    0.000 six.py:139(__init__)
        9    0.000    0.000    0.000    0.000 __init__.py:513(_get_home)
        1    0.000    0.000    0.000    0.000 backports_abc.py:16(<module>)
      111    0.000    0.000    0.000    0.000 {numpy.core.umath.frompyfunc}
        2    0.000    0.000    0.000    0.000 lazy.py:80(__new__)
       34    0.000    0.000    0.000    0.000 trivial.py:38(pep8)
      384    0.000    0.000    0.000    0.000 ops.py:48(names)
       18    0.000    0.000    0.000    0.000 ticker.py:999(view_limits)
      201    0.000    0.000    0.000    0.000 {math.log10}
      113    0.000    0.000    0.000    0.000 cbook.py:1300(__init__)
       52    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
      916    0.000    0.000    0.000    0.000 artist.py:558(get_sketch_params)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
       18    0.000    0.000    0.000    0.000 pyplot.py:585(get_fignums)
        1    0.000    0.000    0.000    0.000 data.py:7(<module>)
       23    0.000    0.000    0.000    0.000 common.py:2286(is_datetime64tz_dtype)
        3    0.000    0.000    0.000    0.000 __init__.py:349(__init__)
       36    0.000    0.000    0.000    0.000 common.py:2261(is_integer_dtype)
     1341    0.000    0.000    0.000    0.000 _mathtext_data.py:1770(<genexpr>)
       18    0.000    0.000    0.000    0.000 backend_qt5.py:488(notify_axes_change)
        1    0.000    0.000    0.000    0.000 multi.py:35(MultiIndex)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
      664    0.000    0.000    0.000    0.000 axis.py:231(get_loc)
        2    0.000    0.000    0.000    0.000 mathtext.py:2433(main)
       29    0.000    0.000    0.000    0.000 rcsetup.py:271(__call__)
        1    0.000    0.000    0.000    0.000 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 sm_exceptions.py:12(<module>)
      310    0.000    0.000    0.000    0.000 pyparsing.py:366(__bool__)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:588(ConfigParser)
       90    0.000    0.000    0.000    0.000 transforms.py:2360(transform_path_non_affine)
       19    0.000    0.000    0.000    0.000 rcmod.py:384(<dictcomp>)
        1    0.000    0.000    0.000    0.000 inspect.py:247(getmembers)
        1    0.000    0.000    0.000    0.000 tlefile.py:26(<module>)
        4    0.000    0.000    0.000    0.000 _strptime.py:240(pattern)
     2393    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 tlefile.py:207(_checksum)
       27    0.000    0.000    0.000    0.000 locale.py:339(normalize)
      214    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      736    0.000    0.000    0.000    0.000 text.py:625(get_wrap)
        1    0.000    0.000    0.000    0.000 ast.py:27(<module>)
        1    0.000    0.000    0.000    0.000 hashing.py:4(<module>)
      148    0.000    0.000    0.000    0.000 functools.py:39(wraps)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
       54    0.000    0.000    0.000    0.000 dates.py:468(__init__)
       28    0.000    0.000    0.000    0.000 dtypes.py:74(is_dtype)
       47    0.000    0.000    0.000    0.000 pyparsing.py:2918(__lshift__)
       54    0.000    0.000    0.000    0.000 artist.py:647(set_clip_box)
        1    0.000    0.000    0.000    0.000 chainmap_impl.py:1(<module>)
      736    0.000    0.000    0.000    0.000 backend_bases.py:691(flipy)
        1    0.000    0.000    0.000    0.000 period.py:2(<module>)
        1    0.000    0.000    0.000    0.000 util.py:35(<module>)
        6    0.000    0.000    0.000    0.000 _strptime.py:221(__seqToRE)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
